URL,PullNo,Participants,CommitHash,Analysis
https://github.com/tornadoweb/tornado,302,2,a45f673573cdc95177e7d17022c786156084671b,"[{""ccn"": 33, ""avg_ccn"": 1.03125, ""avg_loc"": 4.0, ""avg_tokens"": 33.84375, ""num_funs"": 32, ""loc"": 154, ""tokens"": 1276, ""ext"": ""py"", ""blanks"": 43, ""comments"": 6, ""file_path"": ""tornado/test/twistedreactor_test.py""}, {""ccn"": 0, ""avg_ccn"": 0, ""avg_loc"": 0, ""avg_tokens"": 0, ""num_funs"": 0, ""loc"": 0, ""tokens"": 0, ""ext"": ""py"", ""blanks"": 0, ""comments"": 0, ""file_path"": ""tornado/twisted/__init__.py""}, {""ccn"": 44, ""avg_ccn"": 1.5714285714285714, ""avg_loc"": 4.821428571428571, ""avg_tokens"": 37.142857142857146, ""num_funs"": 28, ""loc"": 152, ""tokens"": 1146, ""ext"": ""py"", ""blanks"": 33, ""comments"": 45, ""file_path"": ""tornado/twisted/reactor.py""}]"
https://github.com/tornadoweb/tornado,302,2,7326a150b9f5816bb40e64746702cef6e0f744ef,"[{""ccn"": 35, ""avg_ccn"": 1.0294117647058822, ""avg_loc"": 3.9411764705882355, ""avg_tokens"": 33.44117647058823, ""num_funs"": 34, ""loc"": 162, ""tokens"": 1342, ""ext"": ""py"", ""blanks"": 44, ""comments"": 6, ""file_path"": ""tornado/test/twistedreactor_test.py""}]"
https://github.com/tornadoweb/tornado,302,2,e1043bed2450f77ca1a19226fc4fe9c2bf953f2a,"[{""ccn"": 35, ""avg_ccn"": 1.0294117647058822, ""avg_loc"": 3.9411764705882355, ""avg_tokens"": 33.44117647058823, ""num_funs"": 34, ""loc"": 165, ""tokens"": 1343, ""ext"": ""py"", ""blanks"": 46, ""comments"": 23, ""file_path"": ""tornado/test/twistedreactor_test.py""}, {""ccn"": 44, ""avg_ccn"": 1.5714285714285714, ""avg_loc"": 4.821428571428571, ""avg_tokens"": 37.142857142857146, ""num_funs"": 28, ""loc"": 164, ""tokens"": 1148, ""ext"": ""py"", ""blanks"": 37, ""comments"": 68, ""file_path"": ""tornado/twisted/reactor.py""}]"
https://github.com/tornadoweb/tornado,302,2,ec838edccbe6642ee6aa9a9f50a442b89aa5b0c4,"[{""ccn"": 1, ""avg_ccn"": 1.0, ""avg_loc"": 2.0, ""avg_tokens"": 13.0, ""num_funs"": 1, ""loc"": 27, ""tokens"": 74, ""ext"": ""py"", ""blanks"": 3, ""comments"": 0, ""file_path"": ""tornado/test/runtests.py""}]"
https://github.com/tornadoweb/tornado,302,2,3bb589fbd0c88dd12e65ceacda358867d1ec299e,"[{""ccn"": 1, ""avg_ccn"": 1.0, ""avg_loc"": 2.0, ""avg_tokens"": 13.0, ""num_funs"": 1, ""loc"": 27, ""tokens"": 74, ""ext"": ""py"", ""blanks"": 3, ""comments"": 0, ""file_path"": ""tornado/test/runtests.py""}, {""ccn"": 35, ""avg_ccn"": 1.0294117647058822, ""avg_loc"": 3.9411764705882355, ""avg_tokens"": 34.05882352941177, ""num_funs"": 34, ""loc"": 163, ""tokens"": 1349, ""ext"": ""py"", ""blanks"": 45, ""comments"": 23, ""file_path"": ""tornado/test/twistedreactor_test.py""}, {""ccn"": 46, ""avg_ccn"": 1.6428571428571428, ""avg_loc"": 4.857142857142857, ""avg_tokens"": 37.57142857142857, ""num_funs"": 28, ""loc"": 165, ""tokens"": 1160, ""ext"": ""py"", ""blanks"": 37, ""comments"": 68, ""file_path"": ""tornado/twisted/reactor.py""}]"
https://github.com/tornadoweb/tornado,302,2,99b3a9a764011ed8bdb9f71c791aac738de6e14c,"[{""ccn"": 37, ""avg_ccn"": 3.0833333333333335, ""avg_loc"": 7.416666666666667, ""avg_tokens"": 51.0, ""num_funs"": 12, ""loc"": 164, ""tokens"": 684, ""ext"": ""py"", ""blanks"": 30, ""comments"": 92, ""file_path"": ""tornado/stack_context.py""}]"
https://github.com/tornadoweb/tornado,302,2,5eaa84b7e335b80f02c9ac53af78de5ef9f9583d,"[{""ccn"": 1, ""avg_ccn"": 1.0, ""avg_loc"": 21.0, ""avg_tokens"": 85.0, ""num_funs"": 1, ""loc"": 23, ""tokens"": 96, ""ext"": ""py"", ""blanks"": 1, ""comments"": 6, ""file_path"": ""tornado/test/import_test.py""}, {""ccn"": 37, ""avg_ccn"": 1.0571428571428572, ""avg_loc"": 3.8857142857142857, ""avg_tokens"": 32.02857142857143, ""num_funs"": 35, ""loc"": 175, ""tokens"": 1330, ""ext"": ""py"", ""blanks"": 45, ""comments"": 25, ""file_path"": ""tornado/test/twistedreactor_test.py""}, {""blanks"": null, ""comments"": null, ""loc"": null, ""ccn"": null, ""avg_ccn"": null, ""avg_loc"": null, ""avg_tokens"": null, ""num_funs"": null, ""tokens"": null, ""file_path"": ""tornado/twisted/__init__.py""}, {""blanks"": null, ""comments"": null, ""loc"": null, ""ccn"": null, ""avg_ccn"": null, ""avg_loc"": null, ""avg_tokens"": null, ""num_funs"": null, ""tokens"": null, ""file_path"": ""tornado/twisted/reactor.py""}, {""ccn"": 52, ""avg_ccn"": 1.793103448275862, ""avg_loc"": 5.482758620689655, ""avg_tokens"": 39.241379310344826, ""num_funs"": 29, ""loc"": 191, ""tokens"": 1253, ""ext"": ""py"", ""blanks"": 38, ""comments"": 70, ""file_path"": ""tornado/platform/twistedreactor.py""}]"
https://github.com/tornadoweb/tornado,302,2,051a6cac0ee5f981136be7b43c2ee74a1aba1b4b,"[{""ccn"": 43, ""avg_ccn"": 1.048780487804878, ""avg_loc"": 3.7560975609756095, ""avg_tokens"": 30.390243902439025, ""num_funs"": 41, ""loc"": 191, ""tokens"": 1457, ""ext"": ""py"", ""blanks"": 54, ""comments"": 34, ""file_path"": ""tornado/test/twistedreactor_test.py""}]"
https://github.com/tornadoweb/tornado,302,2,a026a784d0e5b5d4291d3d299467df45fc7f4e06,"[{""ccn"": 51, ""avg_ccn"": 1.8214285714285714, ""avg_loc"": 5.607142857142857, ""avg_tokens"": 40.107142857142854, ""num_funs"": 28, ""loc"": 189, ""tokens"": 1237, ""ext"": ""py"", ""blanks"": 37, ""comments"": 70, ""file_path"": ""tornado/platform/twistedreactor.py""}]"
https://github.com/tornadoweb/tornado,368,2,1667e0b7f800f4fe41ad49c17f7151c6a6058c92,"[{""ccn"": 82, ""avg_ccn"": 4.823529411764706, ""avg_loc"": 14.176470588235293, ""avg_tokens"": 115.6470588235294, ""num_funs"": 17, ""loc"": 377, ""tokens"": 2682, ""ext"": ""py"", ""blanks"": 41, ""comments"": 69, ""file_path"": ""tornado/simple_httpclient.py""}, {""ccn"": 22, ""avg_ccn"": 1.2222222222222223, ""avg_loc"": 6.777777777777778, ""avg_tokens"": 62.27777777777778, ""num_funs"": 18, ""loc"": 143, ""tokens"": 1255, ""ext"": ""py"", ""blanks"": 27, ""comments"": 21, ""file_path"": ""tornado/test/simple_httpclient_test.py""}]"
