Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants,File_Paths,Run_Analysis
https://github.com/scrapy/scrapy,4736,https://github.com/akshaysharmajs/scrapy,2020-08-18T08:01:25Z,2020-09-05T06:42:24Z,"['584ea3d53946085a7e779e3ccc78a634e4366c6c', 'f695717deb31463ea6157eca2c58c03f8bb48d7f', 'a0cb12b6063a6dd998cac0eca21ed996ae970fd3', 'ac1de534b3b4eed9ab349a6b6b9d2a26c419c2ad', 'c6f98c101e55ac9ab6f62ef53aa9f982d6e58d1a', 'b8734aa53e9fc14a993c0749ad61f3f0addd84aa', 'd0d37889ed9d0375dcf37f03d06e89a307117480', 'a3ca105f134f4581d733e167adde3a431b87373e', '6dabb3f624596c274f09c11e7ff0a9e310a9d8b7']",2020-08-18T08:09:36Z,a0cb12b6063a6dd998cac0eca21ed996ae970fd3,3,['docs/intro/install.rst'],false
https://github.com/scrapy/scrapy,4742,https://github.com/Gallaecio/scrapy,2020-08-20T14:47:44Z,2020-08-27T09:38:30Z,"['9275c80ef8ad028eca0eb08aceafe05039117ed1', '0f2930d05f08dc501d7cfb0a3bc398394492be22', 'a647d15db6082fb5a4b1b8d66c9ecf48f049171e', '957e2623793d5c670f31a42435926313ad8ba004', 'a34b8e3ed32f22870c00e64581bfff41eccd20e5', 'b919fef002426486d81081759a07fba8ea1fcbe9', '33d5a5acb79309a4612680c790f5cf9f3544b20b', '730a1cfb1c88c5e63d8c15c0a9fbaa2ffd22bacf']",2020-08-20T14:49:18Z,9275c80ef8ad028eca0eb08aceafe05039117ed1,3,"['README.rst', 'docs/intro/install.rst', 'docs/intro/tutorial.rst', 'docs/topics/coroutines.rst', 'scrapy/__init__.py', 'scrapy/utils/defer.py', 'scrapy/utils/gz.py', 'setup.py', 'tests/requirements-py3.txt', 'tests/test_crawl.py', 'tests/test_item.py', 'tests/test_proxy_connect.py', 'tox.ini']",false
https://github.com/scrapy/scrapy,4746,https://github.com/Gallaecio/scrapy,2014-08-19T18:44:49Z,2020-10-06T13:50:55Z,"['2a540206a74af8d38a01aaa5a37adc1008cad6ca', 'd711eca4d9375149c9d17827e196bae2df86d209', 'e90be0d8a5e3c20ab6aced22ccac59a876db8c99', 'afd3a4d116809ecf4c334657c5150c157aa9465b', '6eb1fc4ab523d027265b8e402fccade811dbfb34', '2f28cee3ce482a9380c816b689fc6a5dabc60295', '9731d91f34b1dd850396f8f152b8c3f3f4e3953a', '9b1f86b613d2039b0a66ba2b527a7e9bffadaf3a']",2020-08-21T12:14:58Z,e90be0d8a5e3c20ab6aced22ccac59a876db8c99,3,"['scrapy/utils/iterators.py', 'tests/test_utils_iterators.py']",false
https://github.com/scrapy/scrapy,4755,https://github.com/maranqz/scrapy,2020-08-25T10:34:43Z,2020-08-26T11:38:37Z,"['a2d6fa5adc17035cebb8dad4a3bd2020236b4f71', '560c335c0782ec9a834a83abfa9dfbaa8fd67fed', '29725e4b58bfe417388b5ce2c2b4f1c587a465da']",2020-08-25T10:39:13Z,a2d6fa5adc17035cebb8dad4a3bd2020236b4f71,3,"['docs/topics/exporters.rst', 'scrapy/exporters.py', 'tests/test_exporters.py']",false
https://github.com/scrapy/scrapy,4756,https://github.com/ivanprado/scrapy,2020-08-25T10:31:20Z,2020-08-25T13:37:10Z,"['3e726b9df721f2288f4ae9a685de9bdff0762c06', '39affea93c5b60cde89e000486c39c3c0ce87dc9', '0524df866936506ae9438a5565fc4733fa5ba5b0']",2020-08-25T11:11:15Z,3e726b9df721f2288f4ae9a685de9bdff0762c06,4,"['scrapy/utils/reqser.py', 'tests/test_utils_reqser.py']",false
https://github.com/scrapy/scrapy,4759,https://github.com/itsvinayak/scrapy,2020-08-26T07:38:11Z,2021-02-04T10:16:07Z,"['89bae5e50ee1f2276dcbfb35f3f3d1514a04440f', '8a48da6b21d4e05c7ab5b6868b5e9e28c38e634b', '743bf4e8b977a01c382ca3f17b048aa9702ebb41', '5e030a7f4182314da9136e79bcaf76512c249ee4', '8e214357ad74c78914afc0870c3c821766223b1f', '0d7072aeb63d22f53dc12a0f0c5ba8c4636ff2b5', '9b20360b28bc9443e79fb7539d8e1e07e36789d1', 'a65e40d13d84f1f988d70b48d9d1908aa8dced41', 'ae61b8421f1d92a5d943c26bb908f73ec20bfb60', '851675474c92e9b56839249dc0f5deac5fe65284', 'cd2296f02f6001b421e5426f4cc0b4c539c62a28', '32b79429e854c4adb35d7ed8e0114b824708d904', '9eb8aa766e711a8bcce496737caba2a3e753d4b1']",2020-08-26T08:16:42Z,89bae5e50ee1f2276dcbfb35f3f3d1514a04440f,5,"['.github/workflows/checks.yml', '.github/workflows/publish.yml', '.github/workflows/tests-macos.yml', '.github/workflows/tests-ubuntu.yml', '.github/workflows/tests-windows.yml', '.readthedocs.yml', 'setup.py', 'tox.ini']",false
https://github.com/scrapy/scrapy,4768,https://github.com/maranqz/scrapy,2020-08-30T07:57:22Z,2020-09-01T07:13:40Z,"['a8e895e684184e967a751ea28a7102f21dd74834', 'fc3c66ce950e945e7ac6e19fea31e8454147ac29', '71d2c2f1a319b570eb2026707d49c4f62d59296e', 'd10464ca96a24d37c854992e2485d622e8eec2b6']",2020-08-30T08:02:03Z,a8e895e684184e967a751ea28a7102f21dd74834,3,"['docs/topics/feed-exports.rst', 'scrapy/extensions/feedexport.py', 'scrapy/utils/conf.py', 'tests/test_feedexport.py', 'tests/test_utils_conf.py']",false
https://github.com/scrapy/scrapy,4775,https://github.com/HAKSOAT/scrapy,2020-09-02T01:16:56Z,2020-09-16T16:00:06Z,"['f04059ddb9a730d89f3d291aac493e69775ea26b', '80aef54864dc0d91911c73cf9014bdf21872bcbe', 'dd1553b3bf8cbc9320393441bf2f1320e4cd0bc5', 'e22c633c959a1fd31133aab9210ec61ab8a7aecb', '9029ba6a9b6636d29fc6df009883501286098871', '0c510027c877d92c3e1632463e3bc6efc81f4373', '69b54b367cee1e5b262a80c8f3f508ebfacab37b', '4837c489bbcc329e62103ff778d218966712d3cc', 'a145a11fcf3af67df1c1d28caf8e9ed539ca3616']",2020-09-02T01:18:02Z,f04059ddb9a730d89f3d291aac493e69775ea26b,5,"['docs/index.rst', 'docs/topics/link-extractors.rst', 'scrapy/link.py']",false
https://github.com/scrapy/scrapy,4785,https://github.com/elacuesta/scrapy,2020-09-11T18:40:23Z,2020-09-14T14:53:04Z,"['fef97116634615f51859118c4a99cb4583ed68d4', 'c090df530e13bb457c32716c2fac41d163c4edda', '47466f2b8fd96a3bb66d2da549c10ca4bea3d59f']",2020-09-11T18:42:27Z,fef97116634615f51859118c4a99cb4583ed68d4,2,"['scrapy/core/downloader/handlers/http2.py', 'scrapy/core/http2/agent.py', 'scrapy/core/http2/protocol.py', 'scrapy/core/http2/stream.py', 'setup.cfg', 'tests/test_downloader_handlers.py', 'tests/test_http2_client_protocol.py']",false
https://github.com/scrapy/scrapy,4799,https://github.com/GeorgeA92/scrapy,2020-09-20T13:24:05Z,2020-11-06T15:42:58Z,"['70c82d33c00538228314dd6cef0253b70f8627e8', 'c22e810658b227095ea516ed61e51e6be41068ce', '6050604f626a5ee38239ef1eff44d0c867469a3b', 'fd663fd4ad5a69ba0403a2eec5bdc29a0109b0d4', 'd32d0d27393ce55490c44d9fb039130320461865', '872b2e4ce414c1268dcadcd8f3da7dab546e39f7', 'e9c3188189cffc965797b1b77fc5dc5cfa06b5cb', 'a3e53027ec35498dcb931404e02689877da6aeb8', '5d2a9cf5b12f308eb7de2c219c15e81aae86f8f9', 'ee98771fa72aa5e109292af5d734e5c49bae64e8', 'f3064254cec1d0d59f07d24adf58fe5ee0243564']",2020-09-20T13:30:49Z,70c82d33c00538228314dd6cef0253b70f8627e8,3,"['scrapy/downloadermiddlewares/httpcompression.py', 'tests/test_downloadermiddleware_httpcompression.py']",false
