Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants,File_Paths,Run_Analysis
https://github.com/keras-team/keras,5827,https://github.com/farizrahman4u/keras,2016-06-29T17:16:23Z,2017-03-19T16:39:13Z,"['ac527163f630a57b8de6e1d13a8ee9479691aac4', '9947d7a0315dcab0edc3c0527cfbf771cf95487c', '3c614a55a53be5d7c16d079e03b070b96281da39', 'e21a4895725b6255f786733495d49fd157b00b09', '8fcd15f4555de524b4a6ac60efc4a45d51b84751', '7b25116a9a2016d6f708807fea5cce1b053c6195', '06b7e50cbd5bb2c0e1aeb2559ccb2d845c2bbd04', '2b999762592fcfc223a8672bc9c97b1b89555ce7', 'f037e132b8b98845d1757f1e47b083d5fdf1cf7f', '45fb4b89cfc074eb43d17a2e6f3631c5a572c5c3', '7a50a4f58a8292e8e3f9814a4d6170f230722776', 'b73b6ace59fe3c3768f2a0b5ee430ede3d19fe26', 'b5a2876fbb20cc0c31834b9bde8c42476fedc5c1', '33c6ba68edc9acc7d7d95e028d08c2d8d7523e8a', 'c144c891068162641ecb53a20941032d56429f32', '7588e277aeacde7e4be896cf6d191c69fc0a0ac7', '0d50c9b40d64915997b788efdc16def71ce4a323', 'eee380e575ed90691e3f891984d0dd5281383bd7', '42874e23567a15736bed990da566f046dafe2f76', '86fd55043fd7dbd477aaf7fd309adcedce354c34', 'd152affc36e79e087d61f82885b8c58d83b3b5f7']",2017-03-16T19:43:15Z,2b999762592fcfc223a8672bc9c97b1b89555ce7,3,"['keras/backend/theano_backend.py', 'tests/keras/backend/backend_test.py']",false
https://github.com/keras-team/keras,5836,https://github.com/Russ09/keras,2017-03-17T12:38:48Z,2017-04-14T14:48:38Z,"['73b378fa6b47d12cfa059f07affcac42569ffe54', '3e7e9525ae30c571951f4df0163177412c5cee6c', 'dad7161633391dc789d88b2b9596f39db5f35278', '4d3fa7714a9bdaa5f33993d291cd711f858fe7bf', 'bf61178895170330ddf5f445820a6e402906aa31', 'd4671d4e46048c252fd962fcc98370171f278201', '1668092fb20d2922bb48cf5e5d136f7e33ba4f52', '7fa25e16224b907745d44931494fc0f7e778980b', 'd530711ba8e0e6f6d90a91392a000a5955db2fa4', 'f059345d7504fa03e5e97c525992c77de4252ea2', 'ef8f20654fc805b5062a098f9d5bd66a539fbb27', '1ad7b3eec8d59d1d9a2a9d59858cfc0499d15a1e']",2017-03-17T12:42:12Z,73b378fa6b47d12cfa059f07affcac42569ffe54,2,"['keras/engine/topology.py', 'tests/keras/engine/test_topology.py']",true
https://github.com/keras-team/keras,5843,https://github.com/kashif/keras,2017-03-17T21:16:18Z,2017-03-19T07:07:47Z,"['d98d56ee59c217c815751ba3d4016c169de2930a', 'f92605cc4c3f2481d0336ee1a3495985c6d05306', '92e7ede90612a96a1bfa5d08d4199d3a0e1f3117', 'd987c6de45443b8afdf8a78a5193287742fef550']",2017-03-17T21:16:50Z,d98d56ee59c217c815751ba3d4016c169de2930a,2,"['docs/templates/preprocessing/image.md', 'examples/image_ocr.py', 'keras/legacy/layers.py']",false
https://github.com/keras-team/keras,5875,https://github.com/matt-gardner/keras,2017-03-19T18:00:50Z,2017-03-20T21:42:39Z,"['34dfbb47b9a173df7f9c7e7bac37cb25a79a11dd', 'a5a4a66d53477f5fa9fe1c2d2817e4d6307608a7', 'd5bf833d204c55f351b979c529d24821714e1f02']",2017-03-19T18:08:07Z,34dfbb47b9a173df7f9c7e7bac37cb25a79a11dd,2,"['keras/backend/tensorflow_backend.py', 'keras/layers/merge.py', 'keras/legacy/layers.py']",false
https://github.com/keras-team/keras,5882,https://github.com/ahundt/keras,2017-03-20T06:18:16Z,2017-04-04T02:31:39Z,"['087d2547b8849e7025cd9f919e639a600d335539', '988d3adcb5782b8f8d19634f2379ae6a12cb1cbc', '78e87f1abe753b345b5c80c652f1f16f5b000749', '49ba414f4118046fb20be80e0c4f9327b365b43c', 'a97522c16decdb78eb9b5bd6b8d2984f994876ac', '0fe9c30b38db2f9904230cedc6097b3f8e11c381', '7aac2761a4b5bd48aa96feb1a6b24e3fc156e5d3', '8b7f515856e377065d26178fa62916ca89a94f10', 'd32132b36f95a6d7c902c9a65a842bfb75e3fa59', 'a3eca60011a4b74b046f13f025e9e55020da487b']",2017-03-20T06:19:22Z,087d2547b8849e7025cd9f919e639a600d335539,3,"['keras/utils/data_utils.py', 'tests/keras/utils/data_utils_test.py']",true
https://github.com/keras-team/keras,5921,https://github.com/kracwarlock/keras,2017-03-22T05:15:51Z,2017-03-24T00:50:29Z,"['389896d4bfc934cc59f8fedf17534fa0c0e50ef6', '934d7323a2de37e0cb8448b8ca9828ec4581b6b6', '0129eeb421052cfe2d8d660b6294a12d13df3a21', 'fb6b00b22cce722abf9d98f0f0581718cc2b2bd3']",2017-03-22T05:18:10Z,389896d4bfc934cc59f8fedf17534fa0c0e50ef6,2,"['keras/backend/tensorflow_backend.py', 'keras/backend/theano_backend.py', 'tests/keras/backend/backend_test.py']",true
https://github.com/keras-team/keras,6034,https://github.com/ahundt/keras,2017-03-28T19:35:12Z,2017-03-29T13:02:37Z,"['c41b4332f7559f2d358d79636382e01fef851bd1', '5defe21a0db55b01bab287292dd120e974281ecc', 'e222c708c9fe66fd08d98ffa96de23c0050d74bc', '8b0f00cd4da0c8ad414a8de70daab1449b5bdcde']",2017-03-28T18:48:21Z,c41b4332f7559f2d358d79636382e01fef851bd1,3,"['keras/engine/topology.py', 'tests/keras/layers/merge_test.py']",false
https://github.com/keras-team/keras,6065,https://github.com/cattaneod/keras,2017-03-30T11:56:49Z,2017-05-10T08:12:32Z,"['edc76ff21fab948d44fde6ab5edd867373a12e64', 'b3ab5c34e67973fd46d19766a92d2b33ef4e6a5f', '961f070062218fdac93db2c5bd217c0b0da168b3', '2270bb4a8019c11a9745d76aad72150b52bec3e0', '288d54c16d66789e2a2a4b4a365872bfdcf9c4cb', 'd7d4b56231c60ae591f0dac44695ae9ef40be568', '429f2b0ab6cc513a5e2087283831a2978f6989a7']",2017-03-30T11:59:19Z,edc76ff21fab948d44fde6ab5edd867373a12e64,4,"['keras/callbacks.py', 'tests/keras/test_callbacks.py']",true
https://github.com/keras-team/keras,6219,https://github.com/farizrahman4u/keras,2017-04-10T20:47:44Z,2017-04-10T21:19:24Z,"['dfa51326e43e084ee184d32aff47b61c7fa8f8e7', '61f97ada8f66af77849845ce31f982e07839292d', 'f9a9e583c9d26bd0bc803e6b67a0a1e62e2c62b9']",2017-04-10T20:50:42Z,dfa51326e43e084ee184d32aff47b61c7fa8f8e7,3,"['keras/backend/tensorflow_backend.py', 'tests/keras/backend/backend_test.py']",false
https://github.com/keras-team/keras,6301,https://github.com/HappyStorm/keras,2017-04-18T06:00:45Z,2017-04-18T18:13:02Z,"['2f773c45058736206970ee8daf79be0caf56abc4', '7e33c99af7c3162ef7263e92a1e62c6b3e252596', '6e523905dcb6abb20742d64366de7f809954acf9', '7e22e3d5c8bc05d2e7944db5a1e57939ca68025e']",2017-04-18T06:16:32Z,7e33c99af7c3162ef7263e92a1e62c6b3e252596,2,"['docs/templates/preprocessing/image.md', 'keras/engine/training.py']",true
