Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants,File_Paths,Run_Analysis
https://github.com/scikit-learn/scikit-learn,193,https://github.com/ogrisel/scikit-learn,2011-05-14T22:25:45Z,2011-06-04T14:15:08Z,"['b4c2bdf20b5d20e0bfdcdbbca65c58e4de325c03', '29578c7cabc1d4a611c910b588025966f4d60f49', '71cffc441b3fa42bbad0cec0155d69be8b58a143', 'ae418f31f58541fc8c8c81cce9f0100cbc657364', 'c151af5030cc8e84ae79b11394a307b68cb4601c', 'f9156e418d89d13756874d7abf93938e8b347df3', '858c43fc1dc49c942c58d0e269aa13805d8e0f71', '3315aea03fa64dee70294cde0ad65ad9c440ed07', '0c2ca24dafd38945c4e28264ecd8a4ab5fda9c3e', '05a52b75f0d3476a6d12f9b1377e9b2f826dbfb3', '4504663348f94e500c460c1370a0736101542cc9', '980fbf7b043d2a73ac5ded92d09abbb2c2d99378', 'b3e642e6119272dcdbfb9de816cdc1aeff464556', 'b5e8b19ea24cc29a05cbce5f0d8d5dd2b7fa458e', '6086c9b52d96fce8235b6e7f8d7df521b49ab21d', '8020de60cd332f5304b28805c6cf870464395576', '7d83db92ad3223557f7c7c2e0387b22efb0beb08', '38847869c2a215490c9c944e2de2706d437c8146', 'd2d4336553108151f7219f72045bf92f4adbba11', 'b3fea3b67ec5dbf17701721e341b8ead5d84a45c', 'a1fda4692143fae0e43755c8f679343ba30eb058', 'b8c175992d5ef98355f1da83bbfb71ce297ecc79', 'e418d3c775b71aba6e200064e6fd34feea224066', 'dd6a4ffb33dc3f6dee0b98b9727461f1bd4b219a', 'bc1e46925c0b6c0f40954d9cfdc67dde88a4b3be', '36bb65b38ece45b887214c01d6c1d52697e17b5e', '7fd40843cfa6bf89b1cf9d5f4926b4bc093bf75b', '58966b7576b12c987c4ac22cd3577aa866a9e194', '1299ffb7ac8e8b115763a02a1c8e047e9053db11', '4279e16649a069a54f1bbc52dd87a22b6498ce35', '04c9dfa94312b71f014ce23b993380917769391e', '4391c99a490193f41d823a3493e1dfdcc70c2b0c', 'c26f65a740073553a1b3cb7384ec31f53d78c1b5', 'ef38ea78c6575183ba4fa286b7d046ab11d3e552', '91de2addb848a538d873ab4ea72a7a878f580db8']",2011-06-02T02:14:51Z,3315aea03fa64dee70294cde0ad65ad9c440ed07,7,"['doc/contents.rst', 'doc/modules/classes.rst', 'doc/modules/preprocessing.rst', 'scikits/learn/cross_val.py', 'scikits/learn/feature_extraction/text.py', 'scikits/learn/preprocessing/__init__.py', 'scikits/learn/preprocessing/setup.py', 'scikits/learn/preprocessing/sparse/__init__.py', 'scikits/learn/preprocessing/sparse/setup.py', 'scikits/learn/preprocessing/src/_preprocessing.c', 'scikits/learn/preprocessing/src/_preprocessing.pyx', 'scikits/learn/preprocessing/tests/test_preprocessing.py', 'scikits/learn/utils/__init__.py', 'scikits/learn/utils/tests/test_utils.py']",true
https://github.com/scikit-learn/scikit-learn,194,https://github.com/jakevdp/scikit-learn,2011-06-02T16:46:00Z,2011-06-06T03:09:11Z,"['617d3732fc6dadcb34ab588dec125b5975a52020', 'f192cfe800b3f08790d55b2c3a530854ba93405d', 'b619e5feeccf331184e479397c6a732a66f33d55', 'c57b123cc4caa2c9281b4f6a0457840f9c807886']",2011-06-02T16:52:51Z,617d3732fc6dadcb34ab588dec125b5975a52020,4,"['scikits/learn/src/BallTree.h', 'scikits/learn/src/ball_tree.cpp', 'scikits/learn/src/ball_tree.pyx', 'scikits/learn/tests/test_neighbors.py']",true
https://github.com/scikit-learn/scikit-learn,198,https://github.com/amueller/scikit-learn,2011-06-04T13:58:45Z,2011-06-06T09:56:24Z,"['5492e7cc8db2c1028f08ccfbcaf6612ac1b39430', '42e6ae55824d4346e545b202e3be01c4adecfe64', 'daf64539adfd3a0cfb1c3347480755dab1cf61dd', '2d988c08e3fbb6857f5a1e0685580fd53b8fe842', '386e420d23ee96cdefd7f565986906ac65a595e1', '51feb21adf933330c817105e3a72065cec121234', 'e98bac816b8e255997d596130dfe27489490229c', '4762cfc3352f60245540f066b88c7906d14d77e4', '6f85683576c7a2bfd8223b68a65cfdaa95b4ec66', '3f0f9702a106afdbbdcf325f56f2d86d1189d6d8', 'cf8bf52d5e67adad7d10149b26c8b2d365f539ae']",2011-06-04T17:07:08Z,6f85683576c7a2bfd8223b68a65cfdaa95b4ec66,5,"['examples/decomposition/plot_ica_blind_source_separation.py', 'examples/decomposition/plot_ica_vs_pca.py', 'scikits/learn/decomposition/fastica_.py', 'scikits/learn/decomposition/tests/test_fastica.py']",true
https://github.com/scikit-learn/scikit-learn,205,https://github.com/pprett/scikit-learn,2011-06-06T16:40:00Z,2011-07-04T20:23:34Z,"['50e9f18d7defd9f7c65f6086b990450b7fd45f49', '1bf591c57db0c9c47c3f730e73ee65efcd7f1318', '765ce7db5fbba66c028e80a61f644e590bc97f28', '6bb2b379954e43308194501ea3814b52be848012', '02b697ad7bc058f266cb97a3ee8ee7022b679833', '2598d39c5c51a254db87a2b2a27255a09e35e0bd', '2393d673c7d720f64122689f4940dcb477492cf1', '2f5248bb1d4777d6c9e82a41e1cbe562f16384bf', 'ed1bfa4faa55d6b5d1407eaf7a067d813ee8c62b', '04c121da7739281e9fa3345b740f1cbc28a44fda', '129fe597adaec86eb77cd1841084f36d62de57bf', '43c76c325f5707ebb7e87a5cfdc7c33b8cb86d94', 'db3d2739ca08488d1bd1b59de2b6ef6cb9d15d0c', '8bb2fc2471d7b3c5589b3abe2f24282d99dbc356', '981478e35d1f99cec127be3293b789eb29bbdd6f', 'bf41c13ce5df5c9a9cb255287a93fdb5e2a4f139', '1872fb53ab9a8dedc71e7be2c32ee97d395cc38d']",2011-06-06T17:15:09Z,50e9f18d7defd9f7c65f6086b990450b7fd45f49,6,"['examples/document_clustering.py', 'scikits/learn/cluster/__init__.py', 'scikits/learn/cluster/_k_means.c', 'scikits/learn/cluster/_k_means.pyx', 'scikits/learn/cluster/k_means_.py', 'scikits/learn/cluster/setup.py', 'scikits/learn/cluster/tests/test_k_means.py']",true
https://github.com/scikit-learn/scikit-learn,209,https://github.com/mblondel/scikit-learn,2011-06-10T15:20:34Z,2011-06-14T08:51:52Z,"['f5c0cb5e0d5cd89a3c3708ef619cf3e7228e3445', '9de3afe9f187ebf3c36585e8b6b281a739cd9f29', '333d5eab300743740f079dcce4465644df713f96', '1b47641d255579d9352e8ac3abc672becccb5818', '059a129e4ef39be45469b3fd3a078b5fd9313c41', 'f98bb35e56a9728776eeb705ef7313bc04d06328', '2b379fe297898090e0f1c919262830d27c88db5b', 'a770a59b51b09ee533be503912f749244e2af11b', 'aa3e4f984642376f4aeb19f4d9bb30acbc4b5664', '9b3f0f4c456a7b42dbe9a05ec5d3c96462475aae', '3dc5d241e05a2b98cca3b866733d5912a3df4430', '6582a7265a2b654d3c5665902d1027c02983d055', '7eab00f46fb3ccee1178faefa5f818fd3aee763d', '8526ab686c16136a39693da3a4a605c8198b3363', 'a1156dafd4ebd70d5e095feaf07d41cd60d94efd', 'd7debebe0c5e6518415563d45468f6808d240540', '20c15eef6c9ce571eb785df81b9a726ea302e1dc', '24619a631d5e3fc1dea7f46d0a4a7926873905b8', '6566057aa5650fec0c0e661a76f47ade91b5ee45', '8d5e00d975d94bd8604b32e1473cfa8bce1e30d5', 'fb3ecab2617aa9f0c230ee9003c4a3f2319f1f0d', '1a1510acbd91d831c44e5cb7b0a375a6b41d9290', '650c4644951c53e798a7284018255af96ad92125', '446687a8bb6fc5d01991758a61ae3700025b3217', 'd59a06bc43ff29eab56f696dddef688bb4cd52d2', '2cede177f56ac181b69501684eb497358b8e3f7f', '772b24a1abd41594b42661ad735c9d5d24d1931d', '4f059a58fcd68b0d7b44534a717743c8c6b02b69', 'f70c442f37f9bd5b73799aa44958e7b4c2f238d5', 'a7c75a2762493a8a37f95af77cccfbc0db3ac3f9']",2011-06-10T16:21:04Z,333d5eab300743740f079dcce4465644df713f96,4,"['doc/modules/datasets.rst', 'scikits/learn/datasets/__init__.py', 'scikits/learn/datasets/_svmlight_format.cpp', 'scikits/learn/datasets/setup.py', 'scikits/learn/datasets/svmlight_format.py', 'scikits/learn/datasets/tests/data/svmlight_classification.txt', 'scikits/learn/datasets/tests/data/svmlight_invalid.txt', 'scikits/learn/datasets/tests/test_svmlight_format.py']",true
https://github.com/scikit-learn/scikit-learn,210,https://github.com/larsmans/scikit-learn,2011-06-01T15:21:39Z,2011-06-12T19:50:04Z,"['5f87e43cb462d4df4b982254746b4ce3dc79a1b4', '3522d79deec258244808bbb9af5531271cbaa078', '77817a86c9a78ea9793fb8bda21c6f37f34acf73', '657b41d4eb1fecabd8c37ef8395505a3c94d46ba', '1ce86f38c3ed3e30af4aaff56454402fa85c1772', '7880af76c9bce4a42d3bbcef1a7b3196be911d6c', 'f035f4e85c8a17a460013932c098084bde877c1b', '794605a90074ce041c6384b0a4a343ad8a49c858', '8e7369c63dd9ae1ce62623b94b979b86957d1563', 'ea11518e0d60c5b25bf7bac793fd696ae7849da2', '5ab1feee4bfa4d237c8dcb7929ca7e1d9cfeb238', 'c08faad23981df086271b28e01910a64ecdbebcf', 'c92d52cf9e61d12006bd6d2cf4c6192fb0f9befc']",2011-06-11T17:57:29Z,5ab1feee4bfa4d237c8dcb7929ca7e1d9cfeb238,3,"['doc/modules/classes.rst', 'doc/modules/naive_bayes.rst', 'examples/document_classification_20newsgroups.py', 'scikits/learn/naive_bayes.py', 'scikits/learn/tests/test_naive_bayes.py']",true
https://github.com/scikit-learn/scikit-learn,211,https://github.com/jakevdp/scikit-learn,2011-05-18T06:31:39Z,2011-06-29T05:50:37Z,"['84961ce4d96cd877ef32beefe10e89459e3cf5c2', '7d83a82eedb870b3139c4a9fcc28d1a31301fd45', '5c42bde7081cb97444de6d408e6fa0adfc72aed6', '97f86b5d88b78000ca5cd9c8576170982e74987e', '76b8a9e63775e27174e0b5b75345bfa180c0b25c', '236243ceef7336c8a0cafb9048336249370611ad', '7ec2f915c0ea49ea9ecd8f5b601c25e3a7b201bb', '491129f415de9ce6ec758a2e0e40226451581b7b', '3e720419e4a6bd69c70dd3b8ea3e42f6733cb139', 'b215812e6bdb38d027aed8d1dd9dffcc685df183', '4643f2514fb7b9663c5e1b3dce347425439e07d9', 'a7df3c80606290cc5cf05e707ea843fb080937a3', 'c6f236600c70f1a9efb2a9aa5c648fc21bef801f', 'cd694e761d1916bc813756b4345c60d66b29415e', '4309c35c2672193d8adc74e2441f043fcec21139', 'c1316965784ad8bbcc4c60bba6267f4decfbf465', '37b8109eb9361be68e4a43ab703633c769c56514', '6af817934aebc09e9f927071724728a3dbed8cba', 'f75f47d188318826bb425abab8448da87c39578c']",2011-06-14T06:06:37Z,236243ceef7336c8a0cafb9048336249370611ad,4,"['examples/manifold/plot_compare_methods.py', 'examples/manifold/plot_lle_digits.py', 'scikits/learn/datasets/samples_generator.py', 'scikits/learn/manifold/__init__.py', 'scikits/learn/manifold/locally_linear.py', 'scikits/learn/manifold/scipy_future.py', 'scikits/learn/manifold/tests/test_locally_linear.py', 'scikits/learn/setup.py']",true
https://github.com/scikit-learn/scikit-learn,216,https://github.com/almet/scikit-learn,2011-06-18T12:59:41Z,2011-06-18T13:04:31Z,"['c312618bddbbc409e0b236b9100dcb8d7e06446d', '4d3926b7b69dfd96dc0ea1969abe8ab24d2f4c4a', 'cb43d6505eb0810fa469f5b79af3d83c7874b8ec']",2011-06-18T13:06:56Z,cb43d6505eb0810fa469f5b79af3d83c7874b8ec,4,"['doc/developers/index.rst', 'doc/modules/neighbors.rst']",false
https://github.com/scikit-learn/scikit-learn,218,https://github.com/fabianp/scikit-learn,2011-06-21T10:34:45Z,2011-07-16T23:15:13Z,"['dafec63a06fb6cc99a93cd98fdfcb47312bb54fa', '45f99c697c0693824e11000db58abc1813182c83', '9bfd80629073def0f3d43114b2c26f5eef76c0da', '40f9170dfa4a136d31a2b00e5e1a1118085f48b7', 'b87d586c80d5287c0cca1f58b4bef45e2a18f780', 'f690851c2f5111e8762e9efd86bf6c6d6ebfedce', '15ad16896ae80498d48e4b9c4f383da5bb4ac443', 'f497509bc494127b06299049247f29707f5723a3', '61fef5d9220728064f4577220cab5b33527e7f77', '21f3659378b1c60cc72db4cd731fd0afe533165f']",2011-06-21T10:30:20Z,dafec63a06fb6cc99a93cd98fdfcb47312bb54fa,4,"['doc/modules/linear_model.rst', 'scikits/learn/linear_model/least_angle.py', 'scikits/learn/linear_model/tests/test_bayes.py', 'scikits/learn/linear_model/tests/test_least_angle.py']",true
https://github.com/scikit-learn/scikit-learn,219,https://github.com/larsmans/scikit-learn,2011-06-22T09:57:49Z,2011-06-26T13:55:58Z,"['1ff59442607683319f30441d545855e25ddc4114', '53cc842bf4270c80ae2a5aa8745b1fc1e3928ed3', '0fe40e4225507c1d5700deaedc00da44e1ebfa96', 'd8ede1e3ae07e604f9bed89f84755039d9fff2ea', '4e90475309a45aca9bce5a68cb50bebf3831cf5a', '6a44386c132386e16046ed3cc3e537e66d40aa0d', 'a3cdda7d889ba92dd0975df5a259ec15474db371', 'bd26fd82120e44c6de2673687b4ac5f756103e2c', '82a2d3a6e5e662e0cffda586ec454ecf90afff2d', '1cd62ba2adc3ac9ef1a5335c8d3f824e03f83111', 'c9d7a3f771450da2a781e659b7da1dcd5bdfc7a4']",2011-06-22T10:13:51Z,53cc842bf4270c80ae2a5aa8745b1fc1e3928ed3,7,"['doc/modules/neighbors.rst', 'examples/document_classification_20newsgroups.py', 'scikits/learn/metrics/pairwise.py', 'scikits/learn/naive_bayes.py', 'scikits/learn/neighbors.py', 'scikits/learn/tests/test_neighbors.py', 'scikits/learn/utils/__init__.py']",true
