Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants
https://github.com/psf/requests,3036,https://github.com/Lukasa/requests,2016-03-07T08:31:23Z,2016-03-11T09:57:59Z,"['e034dd1140cb6b6862d5ebc633ba94d332fc2bb2', '6cc0b56d51d13e2a8553f7abffa06e9fbaf795db', '90a166d44ae2d6b0887140f64c0c79051fd8c0f3']",2016-03-07T08:33:52Z,e034dd1140cb6b6862d5ebc633ba94d332fc2bb2,4
https://github.com/psf/requests,3082,https://github.com/tzickel/requests,2016-04-08T17:25:01Z,2016-04-08T20:17:37Z,"['2246a52a364b794f38daf073b085d7d669446e73', 'fb230709a8d35d8d2973eab3365cb8f9664cfa90', '219490ea7fe0907bb12222e913cb4d1a63483e3c']",2016-04-08T17:28:11Z,2246a52a364b794f38daf073b085d7d669446e73,4
https://github.com/psf/requests,3096,https://github.com/piotrjurkiewicz/requests,2016-04-14T16:10:50Z,2016-04-16T20:21:10Z,"['4c04469cfb22c31871b33c0344c73f636109fda9', '4f5741e1ffd8bef185582bcba6145493d4abab15', 'c8a0fc6aa2131c9bfa7ac3903c01d522fca3d346', 'b1a7dcd79915ec7a58043031da432b5841d4d8ec']",2016-04-14T16:15:41Z,4c04469cfb22c31871b33c0344c73f636109fda9,6
https://github.com/psf/requests,3185,https://github.com/brettdh/requests,2016-05-11T14:37:53Z,2016-05-17T01:53:20Z,"['1121f8b915000d8fd60fb8015286b9c9fd8abebc', '4bf88661720782670e14a0904a28ee897180b429', '35744c3e5d212f8841be3a5ab7de3e3b37dda5bb']",2016-05-11T13:09:02Z,1121f8b915000d8fd60fb8015286b9c9fd8abebc,3
https://github.com/psf/requests,3192,https://github.com/brettdh/requests,2016-05-14T00:57:14Z,2016-05-17T01:49:11Z,"['364594b2ce2042dc853009e31960697f62817510', '0b17e445f716cba090aff9fc5783b241038a1551', '5cfb69173cff61db7b63d4136965894e25291829']",2016-05-14T00:46:52Z,364594b2ce2042dc853009e31960697f62817510,3
https://github.com/psf/requests,3195,https://github.com/kumarvaradarajulu/requests,2016-05-16T06:11:25Z,2016-05-16T10:49:37Z,"['17b6c5742ca7118858962d73220968a2e281b82e', 'f59a95713ebefcbcf4baf247d9ef193d5e8b83b0', 'b94decc47c1026067b99e4452ddabec1ad139845']",2016-05-16T06:50:12Z,17b6c5742ca7118858962d73220968a2e281b82e,3
https://github.com/psf/requests,3417,https://github.com/nateprewitt/requests,2016-07-16T16:03:19Z,2016-08-22T16:47:17Z,"['fd4332916fd980f522ef13790a8ae68e55b8dde9', 'c418c4c4aa4e8491db814e5139b836d8b6b42811', '715830fe2113c74db3da071484fe23fab743c1fe']",2016-07-15T05:42:45Z,fd4332916fd980f522ef13790a8ae68e55b8dde9,4
https://github.com/psf/requests,3475,https://github.com/Lukasa/requests,2016-08-08T12:21:06Z,2016-08-08T12:37:37Z,"['7bf67b4101324a729d640818803582fb892520d4', 'c6eea58081dca411a3bd260d208ab3fbaaf512f1', 'd7700bebeb2094ef47e6e2a6e20a536244ad9871']",2016-08-08T12:39:59Z,d7700bebeb2094ef47e6e2a6e20a536244ad9871,5
https://github.com/psf/requests,3489,https://github.com/nateprewitt/requests,2016-08-19T20:37:26Z,2016-11-04T16:56:13Z,"['117813ee2ef730d1338d5cd6d55c389089799002', '647ed5b6de6a71d235eb222fe978899c0447b0f2', '340902153f49a2ed9316cbe1f44c67032dcc8376']",2016-08-09T18:17:19Z,117813ee2ef730d1338d5cd6d55c389089799002,3
https://github.com/psf/requests,3535,https://github.com/nateprewitt/requests,2016-08-24T15:59:28Z,2016-08-25T22:56:01Z,"['af7729f64a97ab35e83a1a7971781e69d124d99e', 'd4965a4ec6fc205f6a35aa2ff33514e4903fd3c4', '8873a090979ffb627b21d54c04e7ddd1943eea03', '99364b6b0b8d1ce5ac69121040e641db99d562d1', 'f5c59743e7a45b68eaa82c83baaaed5607348afe']",2016-08-24T18:04:53Z,8873a090979ffb627b21d54c04e7ddd1943eea03,4
