Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants
https://github.com/pallets/flask,2554,https://github.com/camilojimenez/flask,2017-12-14T06:55:22Z,2017-12-14T20:20:03Z,"['e30c39fe78cb8d3fe8379f032b66f7719b2e99c5', '33fa58094701d5b1edbf13ddfe7c93b4c5821b63', '604cc758fb6601782745572452715fc295dda011']",2017-12-14T07:04:17Z,e30c39fe78cb8d3fe8379f032b66f7719b2e99c5,4
https://github.com/pallets/flask,2558,https://github.com/pallets/flask,2017-12-16T15:33:38Z,2018-01-05T21:27:31Z,"['e296a67a08810d2395e8baa2c1b82ce5508fe808', '411b08ff8bcd30aca15f2dc0be5f633879c633db', 'eab030f9f5f8f488362fd359a82e000991a1e7d5', '3012d20a3f24c8c8afa4be754d6f198506f72286', 'ffca68fc86718b133668f341ddd8c2635d7e29ec', '333865ea34acefbca565170881ff403fd7840d57']",2017-12-16T15:19:46Z,e296a67a08810d2395e8baa2c1b82ce5508fe808,2
https://github.com/pallets/flask,2570,https://github.com/pallets/flask,2017-12-25T19:50:15Z,2018-01-06T15:56:59Z,"['13ea288cb07288520d4318688820fbf0a7615775', 'a474a4b017ad46a2ea3f3f9d929485de06a911a6', 'dea740884ae389ad4d4480e191a642a69edd6db8', '2bf773c559b06491707c381ccab321b5a0c312aa', '5912cb412090c0b6cc469b72218b8ca03ca1fd7e', '8a0de67cc03706180382a16f3bc0c5b8b168c237', '06b137cb09859d4f02bb7c17357ad361d21bbd89', '9ee7d82b7d991e9af04073ab37350362e897f863', '94252446e2d0be3f7be8cd89dfceda7a0f7ae16d', 'b8f955dd58411836df32d1e1258f92f9ee8ffcc6']",2017-12-25T19:50:33Z,13ea288cb07288520d4318688820fbf0a7615775,3
https://github.com/pallets/flask,2607,https://github.com/FadhelC/flask,2018-01-23T13:57:50Z,2018-01-23T23:11:50Z,"['a1d9ebe4abebdb824aa9a397b001de5f9130e7a3', 'db5735c3ceaa04e9d9d05d942686bd6e369d0f34', '382b13581ed44e0bc740968353bb5a25945bafdf']",2018-01-23T14:02:31Z,a1d9ebe4abebdb824aa9a397b001de5f9130e7a3,2
https://github.com/pallets/flask,2936,https://github.com/dchevell/flask,2018-10-09T09:45:29Z,2018-11-04T02:06:18Z,"['d38649792a47f8fff33783d37fdea4f8c0703c3a', '732d77be4537a373a16d860c26708070c560633f', '265a74c14d5dd88273808209a9dd285b804fbf84', '2f84da540a2b80516af88ab8d741be76857c5535', '6378a9dc73c820ec6781222d3beafdbd86e679b8']",2018-10-09T09:31:00Z,d38649792a47f8fff33783d37fdea4f8c0703c3a,4
https://github.com/pallets/flask,2940,https://github.com/olujedai/flask,2018-10-13T17:07:45Z,2018-10-13T18:49:02Z,"['2ad0ac5af1463e21542459fdaf50b558bd10a959', 'c22b456d6496ca2b02042446c28c0072e88d24fc', '23c2aa37581db0bb0cf33d08b3fd1fb5dd823f44']",2018-10-13T17:12:54Z,2ad0ac5af1463e21542459fdaf50b558bd10a959,2
https://github.com/pallets/flask,3232,https://github.com/lordmauve/flask,2019-05-31T17:05:25Z,2019-05-31T17:05:25Z,"['976dfedaa9efdb566333ea829b12751820268f67', 'c7f56c5a5539143662a04ec8e54aa78777d20730', 'e45370b9940823daae4c3959158ded4a9e3f7f60']",2019-05-31T14:55:00Z,976dfedaa9efdb566333ea829b12751820268f67,2
https://github.com/pallets/flask,3412,https://github.com/pgjones/flask,2021-04-06T16:35:10Z,2021-04-06T22:33:06Z,"['6979265fa643ed982d062f38d386c37bbbef0d9b', 'c6c6408c3fb96245a2e2afc4b754cdf065fdad47', '00f5a3e55ca3b6dd4e98044ab76f055dc74997ac', '61fbae866478c19ea5f5c3b9b571a4fad0ba7e5c', 'dc3e9c0cc36b7945431454ea1543da4e33023bb2']",2019-11-01T11:02:20Z,6979265fa643ed982d062f38d386c37bbbef0d9b,12
https://github.com/pallets/flask,3662,https://github.com/lgiordani/flask,2020-06-21T08:29:45Z,2020-06-23T14:14:03Z,"['aec07a1cb59ec25765cc2f5c4b6011bccb989abc', 'efbd721f20cbe21ae5350380035752282882e9a2', '26ec470afbfb8b643f1d0ba3501b4def42b58911', '2254adf8455953019cadd54ba837c53d3dfaca5d']",2020-06-21T08:35:41Z,aec07a1cb59ec25765cc2f5c4b6011bccb989abc,2
https://github.com/pallets/flask,3802,https://github.com/bartbroere/flask,2020-10-21T14:39:44Z,2020-10-21T21:08:24Z,"['dec178c84084f50d51017fea1921cfd6842a1d6d', '379fe984728f86639ddc056de6f36d41e49bcf18', '0638a3f7f440c84a32fe5bfc1a315a67aee63320', '4718b23cd42c8c0508815972f56721eb516133f3', 'c1b1c1f038ccb0791de7268ca44bad0108a43827']",2020-10-21T20:20:14Z,379fe984728f86639ddc056de6f36d41e49bcf18,2
