Repo,PullRequest,Fork,Start_date,End_date,Commits,PR_Start,Commit_Before_PR,Participants
https://github.com/tornadoweb/tornado,789,https://github.com/ajdavis/tornado,2013-05-16T18:14:27Z,2013-05-23T21:06:35Z,"['5868b7edacb631ee323c2eb868cc2c1154050d57', 'f253bea303050a217e836731de9c208541d567a4', '225aceb6f788bd4faa02ca200475dfae3dc8952b', 'f57fd525f9d765b9578a025ae65919a4e79efeeb']",2013-05-16T18:15:55Z,5868b7edacb631ee323c2eb868cc2c1154050d57,3
https://github.com/tornadoweb/tornado,790,https://github.com/wolever/tornado,2013-05-16T22:46:59Z,2013-05-18T20:36:37Z,"['5dd18d30544edf83bdec0408a0c033c4253981bc', '02e9e68f016cf6339ee17ebf8559b6a034c37433', '6f2ac240210fdd082f1a94e95fa0fdb7577548a7', 'b9352f8ad2c8f9269c355a6f85cfad2b35cccadf', '167acb0f2efa4d74883a54ad9c0cce33d6c295fd', '802bb9c6614d3a0b2645c8972d56a4565a41ee7e', '907216eaf988a9bcc70888077d4d25a9e7b746bc', '640db694490661b6264ff3d06747d047ae4e39ea', '8a0e824b1a3acd317e3ec489c71f38511f344eca']",2013-05-16T23:39:29Z,02e9e68f016cf6339ee17ebf8559b6a034c37433,3
https://github.com/tornadoweb/tornado,794,https://github.com/wolever/tornado,2013-05-21T04:14:46Z,2013-05-21T04:47:15Z,"['5b794deecc3b63fa3f9d47481db27da09cbd5d99', '96e0ea552ffc16a84ddb0adb2aab8f0c8654b79f', 'a1adcaf01f987cefde8230c3f5934d2aba8d4183', '55ae667b48aaf1f888b3a0b38055eee4b94c9944']",2013-05-21T04:21:18Z,5b794deecc3b63fa3f9d47481db27da09cbd5d99,2
https://github.com/tornadoweb/tornado,885,https://github.com/codeb2cc/tornado,2013-08-21T06:56:29Z,2013-09-02T05:12:58Z,"['e48c794c3408ef5e8ca255297f3c5af3d0ca7a35', '65a4f8a77479101ab9ab84a0220f9d676f2bd1cd', '2d5f396407f9ce3c19751d1b6205a0f04143d3d6']",2013-08-21T08:23:54Z,65a4f8a77479101ab9ab84a0220f9d676f2bd1cd,2
https://github.com/tornadoweb/tornado,907,https://github.com/MrTravisB/tornado,2013-09-28T19:53:16Z,2013-10-05T17:26:15Z,"['d45711ab631302f40f6ac157ae01a39f3cbbed49', '30d15413d367647207ed3f2fa3ffc0186304d66a', 'e7ed9d31e1b3075d4875744b35db035a191777d1', '010728adbdaeb96838e3e6f547504eb41b257eb3']",2013-09-28T19:58:34Z,d45711ab631302f40f6ac157ae01a39f3cbbed49,2
https://github.com/tornadoweb/tornado,963,https://github.com/minrk/tornado,2013-12-23T00:34:46Z,2013-12-23T22:23:36Z,"['1c0f4257d1dc5ecc53abe98c7499422c6cf7b052', '12d1ed56dfbb3811cace62003fb7a9132ee4e451', 'dbc2c53d65f9945ec5bce0c09b4b0ce56a479d0d']",2013-12-22T06:32:34Z,1c0f4257d1dc5ecc53abe98c7499422c6cf7b052,2
https://github.com/tornadoweb/tornado,980,https://github.com/rgbkrk/tornado,2014-05-08T18:40:28Z,2014-05-08T18:57:39Z,"['917b54af98a61d62971740e6d05bf4225307daa4', '27637a30e19434dc830ff2ea1688b2856be2cab3', '75fd4db1b6ebf0f69cc309f9317f83c20de9f77b', '217ba68490e690a7fd6185b9c6d8367713034c3f', '8cf5f0a0a92622872203141639d03d606e8c644d', '9963e737aaa1ff158897ef9f92c361894005e669', '47a8530157f059869360c4ce32a029f8b1132f9b', 'fb39ba2cdd939955bab9f354c2ac2eb5ed572ea9', 'bc2b146f0d41cc9c09e4208b11b12d15698b8ca5', '7fcbe30b3c47052fd5b57d6c048eab63bb8a6d9d']",2014-01-24T05:35:44Z,917b54af98a61d62971740e6d05bf4225307daa4,3
https://github.com/tornadoweb/tornado,1021,https://github.com/bdarnell/tornado,2014-02-23T17:50:10Z,2014-04-27T16:58:40Z,"['656f78e18a14aa1b3a018f6922bf40b1204e0e22', 'a7cda6081da91466ea044173c0dc5bc37eb92a7f', 'e22cd67dc86ab0f3bce9af401c94dca63dcac9af', '5d7e37c0c322152805c0d033915b2d309d16a199', '5c283f9c6bf6c91d65be65a09dbada5a0116e2ad', 'e564ddbe32bb2b250beef44eca3bdeb03fe4838d', 'a3d6fc6defb9cd690a5f66a18130a3aa080f402d', '90dcf5a396757c799749047454f0d0afebfc0a38', 'a47e500d3e74034127ffc23b2d203bb3281d1891', '16b9bc34df98d4489d3bc7078878e4b0a70a2d48', '122be5ed8ae7484093498041d9b84c1635db925c', '361b61266362feb17cd20b7cf8be8eefc8523548', '6c7eac6c835cdcc8a5c0809b247be60703f6efc7', '39f18880881ab9bfa55b3c0193d57deed75e1461', 'ca7f4d0724fded8317f2e950e1852203e4cb80dd', '4f734ddcb01f23b9b35b33299c06b523e86ab967', 'e9c83cbbc87d7b33c068284afaa526dc2f8f18f9', '10e1108ad682b9191d9d45caaa5970491baa3688', 'adc7e4f17fa413370aacaedfef3130f74affb35b', 'c8ce4517e3bde526106b48e0446f5758ff768fde', 'd41caf16971d11f858b317ddd14d53c31da5a5f7', '37cf8b9ea924119fc983a1f1b14402d17fd979e4', '02579a35c3bc406b3cfb54650da63055c965536d', '42df0361e53e0e40e11e1c50c56e3fa8ad0944be', 'e63b4cb9a57f9b941309e587ac335312a6ca9339', '681e51b38f0e20d528df1f28517d88aedb34984b', 'c39e69f4a5a225b1340cd01f529d12b71001e012', '800d1dcec43f979fa3eb8c316ce5606431d23fff', 'f95b4d7a34f161a56ee3ffabf8cb5ff252e05973', 'b489ef6d7f7536e66c5b21f50848f97c3fc9b1ab', '8999596d1a5e5f7d3c2869e5e6525b0df52b4b4f', '5b624ab729824346dfc1e6958b81992a82ce462b', '587ed89aaaa0df35ff2dac1a1c45c248194f1219', 'ce4eb7f59b07ca7c35a6b57b0c8b9774395ff20d', '243f28272274060922bfb2617a588d5b62b65cd2', '7335cc245b9363a454ecaf75f217f5611aa60efe', 'ae7447abb6fa18b38b4657fae0f8561e005f5a5a', '18cfb371d45cbb7abba5fc094d4331f31b9a0f42', 'e239a8a73603fda37b1849cf7e11ea835a7d5553', '5faab93af7d2b857c862fefb9f595d86276d1322', 'd3bf586892d2dd9cb93be57ea2d4cb3b0777a8fa', '89d794c93643af36491247f016c4ab20e78580ae', 'adba10d66724d601b0cced11e14e70a2a661fa09', 'a92b4ac001e0d1827df3cd4192e6e356681d2620', '292e72d5e5a4558c13a292446588ebc55918cc31', 'f2d4b8ec474b1386f2f7fb19b5d5ca979e47518f', '894bab4d3a7fb2905ab353a849319c6d356f4a71', 'ce3ca51495bfe72acf7a850203e5c6816d6c1fb4', '33370aa7fb618c9585cb756c5228bae94d8630ec', 'fd00f9ca63c46de83e318258cb51a0cd7a8af688', '41597204500ed564d226e9d5302ea96594cd43d1', '0d2158971754eacb884c7e7aa98289cc153d6044', '544887c35665eb7070e29036b65a68b3dea4c14d', 'd007a2f9ae0eae6e4259a30934218226dfa92134', '500a6055342c0765efa8d6fa12c0046ab48bca59', '425a31d2a59a99947ddb2c9e32499270fb2a617b', 'b4dc5aef1a66c9d95e201eb86f6c521870106212', '42a00ef9ff391e4f6e8bef07d5a28c9a164ba5d2', '8630b3b7ede744fc3824b36dc1bbfcfb021155f9', '61c05ab4921d2ec4ae5653cfba263c5b700a4be8', '073a535d522c88649322cc1b2129e0fd2414b3a7']",2014-03-24T02:59:37Z,42df0361e53e0e40e11e1c50c56e3fa8ad0944be,4
https://github.com/tornadoweb/tornado,1023,https://github.com/zakkie/tornado,2014-03-27T00:37:29Z,2014-03-30T14:15:46Z,"['ccbe5a2787c2721f2aa0b7f5f08f89183aef2415', 'e914a5143e8fd99c4904eedc7547d0d637d752de', '32c7a328ed2c00d0ec9adc62b036e1bee65ad146']",2014-03-27T00:52:54Z,ccbe5a2787c2721f2aa0b7f5f08f89183aef2415,2
https://github.com/tornadoweb/tornado,1053,https://github.com/dano/tornado,2014-05-11T02:08:18Z,2014-05-19T15:38:23Z,"['93b81576ed91c2deab56ad9e12f7b42bb91171fd', 'ea0df97aa21676c1111497642d13e3338f1cfeef', '185a246bd5f096966624e352cdcc08eab00f9181', 'a15eccec91484b8f70537f7933283c039d7e8ed9', '5176866c68c0f4842427b986b8ac5df3cea0488c', '33bab42eeffa823f6dfc40a8942fab6ecdc6617e', '1f897ae67933e9819753ee03dc113ff25fadc429']",2014-05-12T03:50:22Z,a15eccec91484b8f70537f7933283c039d7e8ed9,4
