URL,PullNo,Participants,CCN,LOC,Tokens,Functions
https://github.com/tornadoweb/tornado,302,2,-0.0238469231258525,0.030347336579712003,1.4014080400873574,-3.0
https://github.com/tornadoweb/tornado,368,2,-0.0588235294117649,-0.17647058823529435,-0.82352941176471,0.0
https://github.com/tornadoweb/tornado,476,2,0.0185110663983905,0.031790744466801,0.3964788732394382,-2
https://github.com/tornadoweb/tornado,575,3,0.0,0.0,-0.19117647058822124,0.0
https://github.com/tornadoweb/tornado,628,2,0.014054975784368401,0.0365884596431818,-0.1236793299827248,-2.5
https://github.com/tornadoweb/tornado,686,3,0.0,0.0,-0.0869565217391326,0
https://github.com/tornadoweb/tornado,723,3,0.0295051353874883,0.02630718954248401,-0.46304855275443657,-2.0
https://github.com/tornadoweb/tornado,727,2,0.0,-0.0666666666666664,0.5333333333333385,0
https://github.com/tornadoweb/tornado,789,3,-0.023219814241486048,0.17729295665634653,0.3888351393188856,-2.0
https://github.com/tornadoweb/tornado,790,3,-0.02358976125775013,-0.08919596632145997,-0.6637146158586944,-2.0
https://github.com/tornadoweb/tornado,794,2,-0.00879104971461675,0.0754448488524919,0.7528222626630274,-17.0
https://github.com/tornadoweb/tornado,885,2,0.0,0.013888888888888666,-0.04166666666666904,0.0
https://github.com/tornadoweb/tornado,907,2,-0.012100241238870518,0.054744165973602016,0.14277024307456787,-1.3333333333333333
https://github.com/tornadoweb/tornado,963,2,0.0,-0.0041666666666664,-0.0333333333333385,0
https://github.com/tornadoweb/tornado,980,3,0.0,-0.20363636363636314,-1.6400000000000006,-1.5
https://github.com/tornadoweb/tornado,1021,4,-0.07321889326182379,-0.16682664536814248,-0.3271118093256819,-5.545454545454546
https://github.com/tornadoweb/tornado,1023,2,0.0027322404371584665,0.004613528707575165,-0.05792626269330372,0.0
https://github.com/tornadoweb/tornado,1053,4,0.0,-0.1111111111111107,-0.1111111111111142,0
https://github.com/tornadoweb/tornado,1233,2,-0.0169491525423728,-0.045033504138746405,-0.40337997635002054,0.0
https://github.com/tornadoweb/tornado,1261,2,0.0053475935828877,0.0106951871657754,0.053475935828871,0
https://github.com/tornadoweb/tornado,1270,2,0.0,0.0,0.0,0
https://github.com/tornadoweb/tornado,1274,2,-0.00802139037433155,-0.0320855614973263,-0.10427807486631124,0.0
https://github.com/tornadoweb/tornado,1341,2,0.0075910931174089065,-0.4946581196581197,-3.731640800719748,0.25
https://github.com/tornadoweb/tornado,1344,2,0.0,0.0,0.0,0
https://github.com/tornadoweb/tornado,1399,2,-0.00265654648956355,-0.00959548042090705,-0.062437467655684,-0.5
https://github.com/tornadoweb/tornado,1421,2,0.0,0.0,0.0,0
https://github.com/tornadoweb/tornado,1479,2,-0.03359683794466405,-0.1304347826086958,0.3425559947299063,-0.5
