URL,PullNo,Participants,CCN,LOC,Tokens,Functions
https://github.com/psf/requests,173,3,0.0,0.0,0.0,0
https://github.com/psf/requests,175,3,-0.5485411140583554,-2.8119363395225463,-14.089743589743591,7.0
https://github.com/psf/requests,220,2,-0.8053077816492451,-3.757977530599482,-26.371880416331635,-0.4
https://github.com/psf/requests,316,2,0.0,0.0,0.0,0.0
https://github.com/psf/requests,446,3,-0.0526315789473681,-0.105263157894738,-0.4210526315789451,0
https://github.com/psf/requests,475,3,-0.00466101694915255,-0.11115819209039544,-0.7673728813559322,0.0
https://github.com/psf/requests,535,3,0.0,-0.0655737704918033,-0.5901639344262293,0
https://github.com/psf/requests,552,4,0.0,-0.0238095238095237,0.06107660455485585,0.0
https://github.com/psf/requests,559,4,0.0,-0.0820895522388061,-1.158073270013574,0.0
https://github.com/psf/requests,562,4,0.0,0.0,-0.0833333333333357,0.0
https://github.com/psf/requests,565,5,-0.05140123682323166,0.14244045110964607,1.2918830034095972,-0.3333333333333333
https://github.com/psf/requests,572,3,0.0454545454545458,0.0909090909090899,0.3636363636363739,0
https://github.com/psf/requests,709,3,0.0,0.0,0.0,0
https://github.com/psf/requests,746,5,-0.016835443037974702,0.019018987341770995,0.14351265822785922,-0.5
https://github.com/psf/requests,764,3,0.0,0.0,-0.1369863013698591,0
https://github.com/psf/requests,819,4,-0.0434782608695654,0.0,0.1739130434782652,0
https://github.com/psf/requests,884,3,0.0,0.0674157303370792,0.0,0
https://github.com/psf/requests,909,3,0.0,-6.5,-37.5,0
https://github.com/psf/requests,957,4,-0.08,-0.1600000000000001,-1.8400000000000036,0
https://github.com/psf/requests,1049,4,0.0,0.0,-0.1000000000000014,0
https://github.com/psf/requests,1060,5,0.0,0.0,0.0,0
https://github.com/psf/requests,1143,3,0.0,0.0,0.014705882352942,0.0
https://github.com/psf/requests,1173,3,0.0,0.0,0.0,0
https://github.com/psf/requests,1242,5,0.0,-0.0909090909090917,-0.5454545454545467,0
https://github.com/psf/requests,1267,5,0.0,-0.0238095238095237,-0.33333333333333215,0.0
https://github.com/psf/requests,1290,3,0.0,0.0,0.0666666666666699,0
https://github.com/psf/requests,1328,3,0.0242346938775509,0.0068027210884356,-0.0552721088435355,-0.5
https://github.com/psf/requests,1334,5,0.0,-0.00666666666666635,-0.0666666666666664,0.0
https://github.com/psf/requests,1487,4,-0.0012658227848101,-0.0917721518987342,-0.9447784810126548,1
https://github.com/psf/requests,1507,4,-0.023458224000229535,-0.032000218992088825,0.289283661234883,0.0
https://github.com/psf/requests,1635,4,0.0071982281284606,-0.001937984496124,-0.30869324473975723,0.5
https://github.com/psf/requests,1657,4,0.0909090909090908,0.1818181818181816,1.7272727272727335,0
https://github.com/psf/requests,1660,4,0.0,0.0,0.0,0
https://github.com/psf/requests,1713,5,0.0162421557770395,0.05610926541159126,0.43890734588408503,0.0
https://github.com/psf/requests,1770,6,0.1553846153846153,0.38788461538461494,1.8623717948717946,-4.0
